Summary_Breezy,Summary_Breezy and Foggy,Summary_Breezy and Mostly Cloudy,Summary_Breezy and Overcast,Summary_Breezy and Partly Cloudy,Summary_Clear,Summary_Drizzle,Summary_Foggy,Summary_Light Rain,Summary_Mostly Cloudy,Summary_Overcast,Summary_Partly Cloudy,Summary_Rain,Summary_Windy and Partly Cloudy,Precip Type_NaN,Precip Type_rain,Precip Type_snow,Temperature (C),Apparent Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Pressure (millibars),sin_month,cos_month,sin_day,cos_day,sin_week_of_year,cos_week_of_year,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,day_1,day_2,day_3,day_4,day_5,day_6,day_7,day_8,day_9,day_10,day_11,day_12,day_13,day_14,day_15,day_16,day_17,day_18,day_19,day_20,day_21,day_22,day_23,day_24,day_25,day_26,day_27,day_28,day_29,day_30,day_31,week_of_year_1,week_of_year_2,week_of_year_3,week_of_year_4,week_of_year_5,week_of_year_6,week_of_year_7,week_of_year_8,week_of_year_9,week_of_year_10,week_of_year_11,week_of_year_12,week_of_year_13,week_of_year_14,week_of_year_15,week_of_year_16,week_of_year_17,week_of_year_18,week_of_year_19,week_of_year_20,week_of_year_21,week_of_year_22,week_of_year_23,week_of_year_24,week_of_year_25,week_of_year_26,week_of_year_27,week_of_year_28,week_of_year_29,week_of_year_30,week_of_year_31,week_of_year_32,week_of_year_33,week_of_year_34,week_of_year_35,week_of_year_36,week_of_year_37,week_of_year_38,week_of_year_39,week_of_year_40,week_of_year_41,week_of_year_42,week_of_year_43,week_of_year_44,week_of_year_45,week_of_year_46,week_of_year_47,week_of_year_48,week_of_year_49,week_of_year_50,week_of_year_51,week_of_year_52,week_of_year_53
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-7.019907407407409,-12.766435185185182,0.6679166666666667,15.305733333333338,167.45833333333334,11.863016666666665,1026.9425,0.49999999999999994,0.8660254037844385,0.8486442574947509,0.5289640103269625,0.5586467658036528,0.8294056854502014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-5.681712962962963,-9.753935185185185,0.6454166666666666,12.83907916666667,223.04166666666666,10.6320375,1022.2595833333335,0.49999999999999994,0.8660254037844385,0.93775213214708,0.3473052528448202,0.5586467658036528,0.8294056854502014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-1.706944444444444,-5.58287037037037,0.9029166666666669,11.182791666666667,171.66666666666666,6.056283333333333,1011.0233333333331,0.49999999999999994,0.8660254037844385,0.9884683243281112,0.1514277775045767,0.5586467658036528,0.8294056854502014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1.2187500000000007,-4.547916666666667,0.9316666666666668,9.786116666666667,228.66666666666666,2.494158333333334,1007.1333333333337,0.49999999999999994,0.8660254037844385,0.9987165071710532,-0.05064916883871265,0.5586467658036528,0.8294056854502014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1.3437500000000002,-2.5930555555555563,0.9716666666666667,5.1781625,190.875,0.6621125,1012.2904166666667,0.49999999999999994,0.8660254037844385,0.9680771188662046,-0.25065253225872036,0.5586467658036528,0.8294056854502014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1.3381944444444445,-3.820138888888889,0.9254166666666667,8.172091666666665,290.0416666666667,4.4415875,1019.0004166666664,0.49999999999999994,0.8660254037844385,0.8978045395707416,-0.44039415155763423,0.5586467658036528,0.8294056854502014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-1.2958333333333338,-5.406481481481481,0.8145833333333335,13.165104166666667,304.0416666666667,10.4328,1023.0308333333334,0.49999999999999994,0.8660254037844385,0.7907757369376989,-0.6121059825476626,0.5586467658036528,0.8294056854502014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-2.424537037037038,-5.050231481481481,0.7991666666666665,8.093604166666667,243.83333333333334,10.007491666666668,1023.25375,0.49999999999999994,0.8660254037844385,0.651372482722222,-0.758758122692791,0.6528221181905214,0.7575112421616198,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1.0837962962962961,-2.4321759259259257,0.8595833333333336,5.383437499999999,203.33333333333334,6.453416666666667,1023.7712499999999,0.49999999999999994,0.8660254037844385,0.485301962531081,-0.8743466161445818,0.6528221181905214,0.7575112421616198,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1.7689814814814815,-5.259027777777778,0.9212500000000001,11.876433333333337,144.375,3.2911083333333337,1019.5629166666668,0.49999999999999994,0.8660254037844385,0.29936312297335815,-0.9541392564000487,0.6528221181905214,0.7575112421616198,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.9944444444444445,-2.54537037037037,0.9512500000000003,19.274383333333333,167.25,2.7282791666666673,1002.6304166666667,0.49999999999999994,0.8660254037844385,0.10116832198743268,-0.9948693233918956,0.6528221181905214,0.7575112421616198,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3.7356481481481487,0.9331018518518519,0.9408333333333335,12.562025,189.20833333333334,8.419629166666668,1001.8825,0.49999999999999994,0.8660254037844385,-0.10116832198743204,-0.9948693233918956,0.6528221181905214,0.7575112421616198,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5.893981481481482,3.554398148148149,0.8170833333333332,14.57787916666667,174.75,11.822095833333334,1010.8429166666668,0.49999999999999994,0.8660254037844385,-0.2993631229733582,-0.9541392564000487,0.6528221181905214,0.7575112421616198,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,7.663425925925925,5.844212962962964,0.7370833333333332,11.577241666666668,188.08333333333334,12.223925000000001,1012.1066666666667,0.49999999999999994,0.8660254037844385,-0.48530196253108054,-0.874346616144582,0.6528221181905214,0.7575112421616198,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,8.063657407407408,6.05162037037037,0.7729166666666667,15.804833333333333,160.125,11.689941666666664,1010.90625,0.49999999999999994,0.8660254037844385,-0.6513724827222217,-0.758758122692791,0.7378332790417271,0.6749830015182106,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7.0041666666666655,5.686342592592594,0.8908333333333335,9.006608333333334,161.5,8.677900000000003,929.1904166666668,0.49999999999999994,0.8660254037844385,-0.7907757369376988,-0.6121059825476626,0.7378332790417271,0.6749830015182106,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4.846990740740741,2.6814814814814816,0.8562500000000002,9.818316666666666,296.2916666666667,9.502354166666668,1018.2941666666667,0.49999999999999994,0.8660254037844385,-0.8978045395707422,-0.4403941515576342,0.7378332790417271,0.6749830015182106,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1.9636574074074076,-0.4740740740740738,0.856666666666667,10.479758333333335,139.875,8.742970833333333,1020.7108333333335,0.49999999999999994,0.8660254037844385,-0.9680771188662046,-0.25065253225872125,0.7378332790417271,0.6749830015182106,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3.355787037037036,-0.6622685185185185,0.8808333333333337,18.14805416666667,51.291666666666664,10.058475000000003,1014.7454166666666,0.49999999999999994,0.8660254037844385,-0.9987165071710532,-0.050649168838713544,0.7378332790417271,0.6749830015182106,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.7509259259259256,0.8597222222222219,0.9345833333333334,5.1540125,127.5,6.549345833333334,1012.433333333333,0.49999999999999994,0.8660254037844385,-0.9884683243281112,0.15142777750457667,0.7378332790417271,0.6749830015182106,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.588425925925926,-2.890509259259259,0.9075000000000001,12.054874999999997,225.125,6.394383333333334,1009.6595833333337,0.49999999999999994,0.8660254037844385,-0.93775213214708,0.3473052528448202,0.7378332790417271,0.6749830015182106,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-2.0777777777777775,-5.993981481481481,0.7591666666666668,14.246487500000002,246.95833333333334,10.391879166666667,676.2333333333332,0.49999999999999994,0.8660254037844385,-0.8486442574947509,0.5289640103269625,0.8124868780056818,0.5829794791144723,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-3.582175925925925,-8.411574074074073,0.7954166666666667,14.161962500000001,135.125,7.68775,842.14125,0.49999999999999994,0.8660254037844385,-0.72479278722912,0.6889669190756869,0.8124868780056818,0.5829794791144723,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-2.5400462962962957,-6.679166666666667,0.8420833333333334,12.371508333333336,207.5,8.739616666666668,1008.6883333333335,0.8660254037844385,0.5000000000000001,0.0,1.0,0.8124868780056818,0.5829794791144723,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1.7701388888888887,-4.858564814814815,0.8766666666666666,9.719704166666666,151.375,6.558737499999999,1008.0779166666667,0.8660254037844385,0.5000000000000001,0.20129852008866,0.9795299412524942,0.8124868780056818,0.5829794791144723,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.6562499999999997,-4.815509259259258,0.8020833333333335,15.353362499999996,188.83333333333334,10.204045833333334,1009.7799999999999,0.8660254037844385,0.5000000000000001,0.39435585511331855,0.9189578116202309,0.8124868780056818,0.5829794791144723,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7.493981481481481,4.509722222222223,0.7587499999999999,22.92572916666667,177.29166666666666,12.372179166666669,999.3445833333334,0.8660254037844385,0.5000000000000001,0.5712682150947922,0.8207634412072763,0.8124868780056818,0.5829794791144723,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.7493055555555554,-1.2432870370370368,0.9079166666666668,17.307500000000005,174.25,8.108362500000002,791.8241666666667,0.8660254037844385,0.5000000000000001,0.72479278722912,0.6889669190756869,0.8124868780056818,0.5829794791144723,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-1.0752314814814812,-5.250925925925927,0.8583333333333333,12.843104166666668,312.0833333333333,6.577520833333334,1010.28375,0.8660254037844385,0.5000000000000001,0.8486442574947509,0.5289640103269625,0.8757349421956371,0.4827922027307447,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.990046296296296,-6.129166666666666,0.6741666666666668,18.336558333333336,263.5833333333333,11.244508333333334,1012.9491666666667,0.8660254037844385,0.5000000000000001,0.93775213214708,0.3473052528448202,0.8757349421956371,0.4827922027307447,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-1.242361111111111,-4.697222222222222,0.68125,12.281616666666666,148.58333333333334,10.932570833333335,1017.0233333333331,0.8660254037844385,0.5000000000000001,0.9884683243281112,0.1514277775045767,0.8757349421956371,0.4827922027307447,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.5631944444444444,-4.31412037037037,0.7529166666666667,19.52125,165.25,10.069208333333334,1010.6433333333335,0.8660254037844385,0.5000000000000001,0.9987165071710532,-0.05064916883871265,0.8757349421956371,0.4827922027307447,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4.463425925925926,2.1097222222222225,0.8745833333333334,10.656858333333336,175.79166666666666,9.105220833333336,1005.2154166666666,0.8660254037844385,0.5000000000000001,0.9680771188662046,-0.25065253225872036,0.8757349421956371,0.4827922027307447,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4.631944444444445,2.4717592592592594,0.8541666666666669,10.195995833333335,279.0416666666667,8.044633333333335,1002.85125,0.8660254037844385,0.5000000000000001,0.8978045395707416,-0.44039415155763423,0.8757349421956371,0.4827922027307447,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2.685185185185185,-2.235416666666666,0.7924999999999999,26.501270833333333,56.458333333333336,9.232008333333333,1009.5391666666666,0.8660254037844385,0.5000000000000001,0.7907757369376989,-0.6121059825476626,0.8757349421956371,0.4827922027307447,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.4967592592592593,-8.533564814814815,0.9050000000000001,31.941729166666665,28.708333333333332,4.278575,1015.63625,0.8660254037844385,0.5000000000000001,0.651372482722222,-0.758758122692791,0.9266896074318328,0.3758275821142381,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-0.17361111111111086,-4.509722222222222,0.8591666666666667,14.795900000000003,273.4166666666667,6.264241666666666,1019.1441666666668,0.8660254037844385,0.5000000000000001,0.485301962531081,-0.8743466161445818,0.9266896074318328,0.3758275821142381,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.2101851851851848,0.04236111111111104,0.7970833333333333,5.3029375000000005,297.4166666666667,8.459879166666665,1020.9083333333334,0.8660254037844385,0.5000000000000001,0.29936312297335815,-0.9541392564000487,0.9266896074318328,0.3758275821142381,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
